RFID,SERIAL,SIZE,CartType,BORN_DATE
130220153001000002131684,0002131684,96,Recycle,2/20/2013 15:30
130220152659000002131512,0002131512,96,Recycle,2/20/2013 15:27
130220152523000002131682,0002131682,96,Recycle,2/20/2013 15:26
130220152318000002131681,0002131681,96,Recycle,2/20/2013 15:24
130220152057000002131680,0002131680,96,Recycle,2/20/2013 15:22
130220151843000002131679,0002131679,96,Recycle,2/20/2013 15:20
130220151627000002131678,0002131678,96,Recycle,2/20/2013 15:18
130220151430000002131677,0002131677,96,Recycle,2/20/2013 15:15
130220151216000002131676,0002131676,96,Recycle,2/20/2013 15:13
130220151027000002131675,0002131675,96,Recycle,2/20/2013 15:11
130220150750000002131674,0002131674,96,Recycle,2/20/2013 15:08
130220150544000002131673,0002131673,96,Recycle,2/20/2013 15:07
130220150315000002131672,0002131672,96,Recycle,2/20/2013 15:05
130220150114000002131671,0002131671,96,Recycle,2/20/2013 15:02
130220145937000002131670,0002131670,96,Recycle,2/20/2013 15:00
130220145645000002131669,0002131669,96,Recycle,2/20/2013 14:59
130220145423000002131668,0002131668,96,Recycle,2/20/2013 14:55
130220145257000002131667,0002131667,96,Recycle,2/20/2013 14:54
130220145035000002131666,0002131666,96,Recycle,2/20/2013 14:51
130220144751000002131665,0002131665,96,Recycle,2/20/2013 14:48
130220144514000002131664,0002131664,96,Recycle,2/20/2013 14:46
130220144305000002131663,0002131663,96,Recycle,2/20/2013 14:44
130220144052000002131662,0002131662,96,Recycle,2/20/2013 14:42
130220143832000002131661,0002131661,96,Recycle,2/20/2013 14:39
130220143621000002131660,0002131660,96,Recycle,2/20/2013 14:37
130220143406000002131659,0002131659,96,Recycle,2/20/2013 14:35
130220143148000002131658,0002131658,96,Recycle,2/20/2013 14:33
130220142956000002131657,0002131657,96,Recycle,2/20/2013 14:30
130220142718000002131656,0002131656,96,Recycle,2/20/2013 14:27
130220142503000002131655,0002131655,96,Recycle,2/20/2013 14:26
130220142302000002131654,0002131654,96,Recycle,2/20/2013 14:24
130220142101000002131653,0002131653,96,Recycle,2/20/2013 14:22
130220141849000002131652,0002131652,96,Recycle,2/20/2013 14:20
130220141647000002131651,0002131651,96,Recycle,2/20/2013 14:18
130220141426000002131650,0002131650,96,Recycle,2/20/2013 14:15
130220141211000002131649,0002131649,96,Recycle,2/20/2013 14:13
130220141023000002131648,0002131648,96,Recycle,2/20/2013 14:11
130220140751000002131647,0002131647,96,Recycle,2/20/2013 14:08
130220140547000002131646,0002131646,96,Recycle,2/20/2013 14:07
130220140345000002131645,0002131645,96,Recycle,2/20/2013 14:05
130220140123000002131644,0002131644,96,Recycle,2/20/2013 14:02
130220140003000002131643,0002131643,96,Recycle,2/20/2013 14:01
130220135708000002131642,0002131642,96,Recycle,2/20/2013 13:59
130220135445000002131641,0002131641,96,Recycle,2/20/2013 13:56
130220135252000002131640,0002131640,96,Recycle,2/20/2013 13:54
130220135058000002131639,0002131639,96,Recycle,2/20/2013 13:51
130220134815000002131638,0002131638,96,Recycle,2/20/2013 13:48
130220134600000002131637,0002131637,96,Recycle,2/20/2013 13:47
130220134443000002131636,0002131636,96,Recycle,2/20/2013 13:45
130220134141000002131635,0002131635,96,Recycle,2/20/2013 13:43
130220133936000002131634,0002131634,96,Recycle,2/20/2013 13:40
130220133731000002131633,0002131633,96,Recycle,2/20/2013 13:38
130220133506000002131632,0002131632,96,Recycle,2/20/2013 13:37
130220133249000002131631,0002131631,96,Recycle,2/20/2013 13:34
130220133114000002131630,0002131630,96,Recycle,2/20/2013 13:32
130220132835000002131629,0002131629,96,Recycle,2/20/2013 13:29
130220132623000002131628,0002131628,96,Recycle,2/20/2013 13:27
130220132420000002131627,0002131627,96,Recycle,2/20/2013 13:25
130220132211000002131626,0002131626,96,Recycle,2/20/2013 13:23
130220132003000002131625,0002131625,96,Recycle,2/20/2013 13:21
130220131802000002131624,0002131624,96,Recycle,2/20/2013 13:19
130220131546000002131623,0002131623,96,Recycle,2/20/2013 13:17
130220131326000002131622,0002131622,96,Recycle,2/20/2013 13:14
130220131111000002131621,0002131621,96,Recycle,2/20/2013 13:11
130220130847000002131620,0002131620,96,Recycle,2/20/2013 13:09
130220130648000002131619,0002131619,96,Recycle,2/20/2013 13:08
130220130438000002131618,0002131618,96,Recycle,2/20/2013 13:05
130220130218000002131617,0002131617,96,Recycle,2/20/2013 13:03
130220125958000002131616,0002131616,96,Recycle,2/20/2013 13:01
130220125759000002131615,0002131615,96,Recycle,2/20/2013 12:59
130220125611000002131614,0002131614,96,Recycle,2/20/2013 12:57
130220125348000002131613,0002131613,96,Recycle,2/20/2013 12:55
130220125212000002131612,0002131612,96,Recycle,2/20/2013 12:52
130220124932000002131611,0002131611,96,Recycle,2/20/2013 12:50
130220124729000002131610,0002131610,96,Recycle,2/20/2013 12:48
130220124610000002131609,0002131609,96,Recycle,2/20/2013 12:47
130220124412000002131608,0002131608,96,Recycle,2/20/2013 12:45
130220124158000002131607,0002131607,96,Recycle,2/20/2013 12:43
130220124012000002131606,0002131606,96,Recycle,2/20/2013 12:41
130220123826000002131605,0002131605,96,Recycle,2/20/2013 12:39
130220123701000002131604,0002131604,96,Recycle,2/20/2013 12:38
130220123527000002131603,0002131603,96,Recycle,2/20/2013 12:36
130220123122000002131602,0002131602,96,Recycle,2/20/2013 12:32
130220122741000002131601,0002131601,96,Recycle,2/20/2013 12:29
130220122541000002131600,0002131600,96,Recycle,2/20/2013 12:27
130220122404000002131599,0002131599,96,Recycle,2/20/2013 12:25
130220122210000002131598,0002131598,96,Recycle,2/20/2013 12:23
130220121909000002131597,0002131597,96,Recycle,2/20/2013 12:21
130220121634000002131596,0002131596,96,Recycle,2/20/2013 12:17
130220121424000002131595,0002131595,96,Recycle,2/20/2013 12:15
130220121213000002131594,0002131594,96,Recycle,2/20/2013 12:13
130220120935000002131593,0002131593,96,Recycle,2/20/2013 12:09
130220120726000002131592,0002131592,96,Recycle,2/20/2013 12:08
130220120516000002131591,0002131591,96,Recycle,2/20/2013 12:06
130220120257000002131590,0002131590,96,Recycle,2/20/2013 12:04
130220120041000002131589,0002131589,96,Recycle,2/20/2013 12:02
130220115834000002131588,0002131588,96,Recycle,2/20/2013 11:59
130220115617000002131587,0002131587,96,Recycle,2/20/2013 11:57
130220115404000002131586,0002131586,96,Recycle,2/20/2013 11:55
130220115149000002131585,0002131585,96,Recycle,2/20/2013 11:52
130220114937000002131584,0002131584,96,Recycle,2/20/2013 11:49
130220114721000002131583,0002131583,96,Recycle,2/20/2013 11:48
130220114511000002131582,0002131582,96,Recycle,2/20/2013 11:46
130220114253000002131581,0002131581,96,Recycle,2/20/2013 11:44
130220114042000002131580,0002131580,96,Recycle,2/20/2013 11:42
130220113836000002131579,0002131579,96,Recycle,2/20/2013 11:39
130220113622000002131578,0002131578,96,Recycle,2/20/2013 11:37
130220113407000002131577,0002131577,96,Recycle,2/20/2013 11:35
130220113202000002131576,0002131576,96,Recycle,2/20/2013 11:32
130220112950000002131575,0002131575,96,Recycle,2/20/2013 11:30
130220112739000002131574,0002131574,96,Recycle,2/20/2013 11:28
130220112526000002131573,0002131573,96,Recycle,2/20/2013 11:26
130220112327000002131572,0002131572,96,Recycle,2/20/2013 11:24
130220112054000002131571,0002131571,96,Recycle,2/20/2013 11:22
130220111839000002131570,0002131570,96,Recycle,2/20/2013 11:19
130220111626000002131569,0002131569,96,Recycle,2/20/2013 11:17
130220111417000002131568,0002131568,96,Recycle,2/20/2013 11:15
130220111213000002131567,0002131567,96,Recycle,2/20/2013 11:12
130220111001000002131566,0002131566,96,Recycle,2/20/2013 11:10
130220110747000002131565,0002131565,96,Recycle,2/20/2013 11:09
130220110547000002131564,0002131564,96,Recycle,2/20/2013 11:07
130220110324000002131563,0002131563,96,Recycle,2/20/2013 11:04
130220110113000002131562,0002131562,96,Recycle,2/20/2013 11:02
130220105854000002131561,0002131561,96,Recycle,2/20/2013 11:00
130220105645000002131560,0002131560,96,Recycle,2/20/2013 10:58
130220105440000002131559,0002131559,96,Recycle,2/20/2013 10:55
130220105238000002131558,0002131558,96,Recycle,2/20/2013 10:53
130220105010000002131557,0002131557,96,Recycle,2/20/2013 10:50
130220104754000002131556,0002131556,96,Recycle,2/20/2013 10:49
130220104601000002131555,0002131555,96,Recycle,2/20/2013 10:47
130220104341000002131554,0002131554,96,Recycle,2/20/2013 10:44
130220104117000002131553,0002131553,96,Recycle,2/20/2013 10:42
130220103901000002131552,0002131552,96,Recycle,2/20/2013 10:40
130220103645000002131551,0002131551,96,Recycle,2/20/2013 10:38
130220103432000002131550,0002131550,96,Recycle,2/20/2013 10:35
130220103237000002131549,0002131549,96,Recycle,2/20/2013 10:33
130220103009000002131548,0002131548,96,Recycle,2/20/2013 10:30
130220102802000002131547,0002131547,96,Recycle,2/20/2013 10:29
130220102548000002131546,0002131546,96,Recycle,2/20/2013 10:27
130220102329000002131545,0002131545,96,Recycle,2/20/2013 10:24
130220102120000002131544,0002131544,96,Recycle,2/20/2013 10:22
130220101915000002131543,0002131543,96,Recycle,2/20/2013 10:20
130220101650000002131542,0002131542,96,Recycle,2/20/2013 10:18
130220101442000002131541,0002131541,96,Recycle,2/20/2013 10:16
130220101226000002131540,0002131540,96,Recycle,2/20/2013 10:13
130220101008000002131539,0002131539,96,Recycle,2/20/2013 10:10
130220100758000002131538,0002131538,96,Recycle,2/20/2013 10:09
130220083511000002131537,0002131537,96,Recycle,2/20/2013 8:36
130220083254000002131536,0002131536,96,Recycle,2/20/2013 8:34
130220083035000002131535,0002131535,96,Recycle,2/20/2013 8:32
130220082820000002131534,0002131534,96,Recycle,2/20/2013 8:29
130220082609000002131533,0002131533,96,Recycle,2/20/2013 8:27
130220082357000002131532,0002131532,96,Recycle,2/20/2013 8:25
130220082206000002131531,0002131531,96,Recycle,2/20/2013 8:22
130220081935000002131530,0002131530,96,Recycle,2/20/2013 8:19
130220081700000002131529,0002131529,96,Recycle,2/20/2013 8:18
130220081449000002131528,0002131528,96,Recycle,2/20/2013 8:16
130220081223000002131527,0002131527,96,Recycle,2/20/2013 8:13
130220081001000002131526,0002131526,96,Recycle,2/20/2013 8:11
130220080743000002131525,0002131525,96,Recycle,2/20/2013 8:09
130220080522000002131524,0002131524,96,Recycle,2/20/2013 8:06
130220080312000002131523,0002131523,96,Recycle,2/20/2013 8:04
130220080115000002131522,0002131522,96,Recycle,2/20/2013 8:01
130220075856000002131521,0002131521,96,Recycle,2/20/2013 7:59
130220075637000002131520,0002131520,96,Recycle,2/20/2013 7:57
130220075401000002131519,0002131519,96,Recycle,2/20/2013 7:55
130220075138000002131518,0002131518,96,Recycle,2/20/2013 7:52
130220074920000002131517,0002131517,96,Recycle,2/20/2013 7:50
130220074700000002131516,0002131516,96,Recycle,2/20/2013 7:48
130220074440000002131515,0002131515,96,Recycle,2/20/2013 7:45
130220074239000002131514,0002131514,96,Recycle,2/20/2013 7:44
130220074031000002131513,0002131513,96,Recycle,2/20/2013 7:41
130220073718000002131278,0002131278,96,Recycle,2/20/2013 7:37
130220073558000002131511,0002131511,96,Recycle,2/20/2013 7:37
130220073338000002131510,0002131510,96,Recycle,2/20/2013 7:34
130220073126000002131509,0002131509,96,Recycle,2/20/2013 7:32
130220072905000002131508,0002131508,96,Recycle,2/20/2013 7:30
130220072724000002131507,0002131507,96,Recycle,2/20/2013 7:28
130220072458000002131506,0002131506,96,Recycle,2/20/2013 7:27
130220072219000002131505,0002131505,96,Recycle,2/20/2013 7:23
130220072114000002131504,0002131504,96,Recycle,2/20/2013 7:21
130220071745000002131503,0002131503,96,Recycle,2/20/2013 7:18
130220071542000002131502,0002131502,96,Recycle,2/20/2013 7:17
130220071322000002131501,0002131501,96,Recycle,2/20/2013 7:14
130220071111000002131500,0002131500,96,Recycle,2/20/2013 7:12
130220070857000002131499,0002131499,96,Recycle,2/20/2013 7:10
130220070636000002131498,0002131498,96,Recycle,2/20/2013 7:08
130220070412000002131497,0002131497,96,Recycle,2/20/2013 7:05
130220070156000002131496,0002131496,96,Recycle,2/20/2013 7:03
130220065958000002131495,0002131495,96,Recycle,2/20/2013 7:00
130220065712000002131494,0002131494,96,Recycle,2/20/2013 6:57
130220065455000002131493,0002131493,96,Recycle,2/20/2013 6:56
130220065249000002131492,0002131492,96,Recycle,2/20/2013 6:54
130220065029000002131491,0002131491,96,Recycle,2/20/2013 6:51
130220064816000002131490,0002131490,96,Recycle,2/20/2013 6:49
130220064628000002131489,0002131489,96,Recycle,2/20/2013 6:47
130220064357000002131488,0002131488,96,Recycle,2/20/2013 6:45
130220064135000002131487,0002131487,96,Recycle,2/20/2013 6:42
130220064028000002131486,0002131486,96,Recycle,2/20/2013 6:41
130220063810000002131485,0002131485,96,Recycle,2/20/2013 6:38
130220063447000002131484,0002131484,96,Recycle,2/20/2013 6:36
130220063216000002131483,0002131483,96,Recycle,2/20/2013 6:33
130220063018000002131482,0002131482,96,Recycle,2/20/2013 6:31
130220062844000002131481,0002131481,96,Recycle,2/20/2013 6:30
130220062614000002131480,0002131480,96,Recycle,2/20/2013 6:28
130220062321000002131479,0002131479,96,Recycle,2/20/2013 6:24
130220062158000002131478,0002131478,96,Recycle,2/20/2013 6:23
130220061906000002131477,0002131477,96,Recycle,2/20/2013 6:19
130220061606000002131476,0002131476,96,Recycle,2/20/2013 6:16
130220061347000002131475,0002131475,96,Recycle,2/20/2013 6:15
130220061136000002131474,0002131474,96,Recycle,2/20/2013 6:13
130220060926000002131473,0002131473,96,Recycle,2/20/2013 6:10
130220060700000002131472,0002131472,96,Recycle,2/20/2013 6:08
130220060450000002131471,0002131471,96,Recycle,2/20/2013 6:06
130220060234000002131470,0002131470,96,Recycle,2/20/2013 6:03
130220060012000002131469,0002131469,96,Recycle,2/20/2013 6:01
130220055843000002131468,0002131468,96,Recycle,2/20/2013 5:59
130220055543000002131467,0002131467,96,Recycle,2/20/2013 5:56
130220055336000002131466,0002131466,96,Recycle,2/20/2013 5:54
130220055117000002131465,0002131465,96,Recycle,2/20/2013 5:52
130220054902000002131464,0002131464,96,Recycle,2/20/2013 5:50
130220054637000002131463,0002131463,96,Recycle,2/20/2013 5:48
130220054427000002131462,0002131462,96,Recycle,2/20/2013 5:46
130220054232000002131461,0002131461,96,Recycle,2/20/2013 5:43
130220054036000002131460,0002131460,96,Recycle,2/20/2013 5:41
130220053907000002131459,0002131459,96,Recycle,2/20/2013 5:39
130220053613000002131458,0002131458,96,Recycle,2/20/2013 5:36
130220053358000002131457,0002131457,96,Recycle,2/20/2013 5:35
130220053143000002131456,0002131456,96,Recycle,2/20/2013 5:33
130220052949000002131455,0002131455,96,Recycle,2/20/2013 5:31
130220052743000002131454,0002131454,96,Recycle,2/20/2013 5:29
130220052548000002131453,0002131453,96,Recycle,2/20/2013 5:27
130220052337000002131452,0002131452,96,Recycle,2/20/2013 5:25
130220052136000002131451,0002131451,96,Recycle,2/20/2013 5:22
130220052006000002131450,0002131450,96,Recycle,2/20/2013 5:21
130220051721000002131449,0002131449,96,Recycle,2/20/2013 5:17
130220051524000002131448,0002131448,96,Recycle,2/20/2013 5:16
130220051315000002131447,0002131447,96,Recycle,2/20/2013 5:14
130220051110000002131446,0002131446,96,Recycle,2/20/2013 5:12
130220050910000002131445,0002131445,96,Recycle,2/20/2013 5:10
130220050711000002131444,0002131444,96,Recycle,2/20/2013 5:08
130220050447000002131443,0002131443,96,Recycle,2/20/2013 5:06
130220050237000002131442,0002131442,96,Recycle,2/20/2013 5:03
130220050121000002131441,0002131441,96,Recycle,2/20/2013 5:02
130220045831000002131440,0002131440,96,Recycle,2/20/2013 4:59
130220045610000002131439,0002131439,96,Recycle,2/20/2013 4:57
130220045401000002131438,0002131438,96,Recycle,2/20/2013 4:55
130220045210000002131437,0002131437,96,Recycle,2/20/2013 4:53
130220044932000002131436,0002131436,96,Recycle,2/20/2013 4:51
130220044720000002131435,0002131435,96,Recycle,2/20/2013 4:48
130220044510000002131434,0002131434,96,Recycle,2/20/2013 4:46
130220044316000002131433,0002131433,96,Recycle,2/20/2013 4:44
130220044200000002131432,0002131432,96,Recycle,2/20/2013 4:43
130220043904000002131431,0002131431,96,Recycle,2/20/2013 4:39
130220043641000002131430,0002131430,96,Recycle,2/20/2013 4:38
130220043428000002131429,0002131429,96,Recycle,2/20/2013 4:36
130220043219000002131428,0002131428,96,Recycle,2/20/2013 4:33
130220043009000002131427,0002131427,96,Recycle,2/20/2013 4:31
130220042809000002131426,0002131426,96,Recycle,2/20/2013 4:29
130220042603000002131425,0002131425,96,Recycle,2/20/2013 4:27
130220042358000002131424,0002131424,96,Recycle,2/20/2013 4:25
130220042243000002131423,0002131423,96,Recycle,2/20/2013 4:23
130220041945000002131422,0002131422,96,Recycle,2/20/2013 4:20
130220041734000002131421,0002131421,96,Recycle,2/20/2013 4:19
130220041527000002131420,0002131420,96,Recycle,2/20/2013 4:17
130220041313000002131419,0002131419,96,Recycle,2/20/2013 4:14
130220041104000002131418,0002131418,96,Recycle,2/20/2013 4:12
130220040851000002131417,0002131417,96,Recycle,2/20/2013 4:10
130220040646000002131416,0002131416,96,Recycle,2/20/2013 4:08
130220040440000002131415,0002131415,96,Recycle,2/20/2013 4:06
130220040319000002131414,0002131414,96,Recycle,2/20/2013 4:04
130220040029000002131413,0002131413,96,Recycle,2/20/2013 4:00
130220035820000002131412,0002131412,96,Recycle,2/20/2013 3:59
130220035614000002131411,0002131411,96,Recycle,2/20/2013 3:57
130220035358000002131410,0002131410,96,Recycle,2/20/2013 3:55
130220035148000002131409,0002131409,96,Recycle,2/20/2013 3:53
130220034937000002131408,0002131408,96,Recycle,2/20/2013 3:51
130220034731000002131407,0002131407,96,Recycle,2/20/2013 3:48
130220034552000002131406,0002131406,96,Recycle,2/20/2013 3:47
130220034433000002131405,0002131405,96,Recycle,2/20/2013 3:45
130220034124000002131404,0002131404,96,Recycle,2/20/2013 3:42
130220033916000002131403,0002131403,96,Recycle,2/20/2013 3:40
130220033714000002131402,0002131402,96,Recycle,2/20/2013 3:38
130220033511000002131401,0002131401,96,Recycle,2/20/2013 3:36
130220033313000002131400,0002131400,96,Recycle,2/20/2013 3:34
130220033100000002131399,0002131399,96,Recycle,2/20/2013 3:32
130220032857000002131398,0002131398,96,Recycle,2/20/2013 3:30
130220032646000002131397,0002131397,96,Recycle,2/20/2013 3:28
130220032522000002131396,0002131396,96,Recycle,2/20/2013 3:26
130220032227000002131395,0002131395,96,Recycle,2/20/2013 3:22
130220032029000002131394,0002131394,96,Recycle,2/20/2013 3:21
130220031822000002131393,0002131393,96,Recycle,2/20/2013 3:19
130220031620000002131392,0002131392,96,Recycle,2/20/2013 3:17
130220031416000002131391,0002131391,96,Recycle,2/20/2013 3:15
130220031210000002131390,0002131390,96,Recycle,2/20/2013 3:14
130220030952000002131389,0002131389,96,Recycle,2/20/2013 3:11
130220030749000002131388,0002131388,96,Recycle,2/20/2013 3:09
130220030546000002131387,0002131387,96,Recycle,2/20/2013 3:06
130220030329000002131386,0002131386,96,Recycle,2/20/2013 3:04
130220030134000002131385,0002131385,96,Recycle,2/20/2013 3:02
130220025920000002131384,0002131384,96,Recycle,2/20/2013 3:00
130220025702000002131383,0002131383,96,Recycle,2/20/2013 2:58
130220025506000002131382,0002131382,96,Recycle,2/20/2013 2:56
130220025305000002131381,0002131381,96,Recycle,2/20/2013 2:54
130220025034000002131380,0002131380,96,Recycle,2/20/2013 2:51
130220024827000002131379,0002131379,96,Recycle,2/20/2013 2:49
130220024712000002131378,0002131378,96,Recycle,2/20/2013 2:48
130220024412000002131377,0002131377,96,Recycle,2/20/2013 2:44
130220024200000002131376,0002131376,96,Recycle,2/20/2013 2:43
130220024009000002131375,0002131375,96,Recycle,2/20/2013 2:41
130220023801000002131374,0002131374,96,Recycle,2/20/2013 2:39
130220023549000002131373,0002131373,96,Recycle,2/20/2013 2:37
130220023336000002131372,0002131372,96,Recycle,2/20/2013 2:35
130220023132000002131371,0002131371,96,Recycle,2/20/2013 2:32
130220022951000002131370,0002131370,96,Recycle,2/20/2013 2:31
130220022831000002131369,0002131369,96,Recycle,2/20/2013 2:29
130220022533000002131368,0002131368,96,Recycle,2/20/2013 2:26
130220022350000002131367,0002131367,96,Recycle,2/20/2013 2:25
130220022228000002131366,0002131366,96,Recycle,2/20/2013 2:23
130220021911000002131365,0002131365,96,Recycle,2/20/2013 2:20
130220021714000002131364,0002131364,96,Recycle,2/20/2013 2:18
130220021540000002131363,0002131363,96,Recycle,2/20/2013 2:17
130220021323000002131362,0002131362,96,Recycle,2/20/2013 2:15
130220021158000002131361,0002131361,96,Recycle,2/20/2013 2:13
130220021038000002131360,0002131360,96,Recycle,2/20/2013 2:11
130220020646000002131359,0002131359,96,Recycle,2/20/2013 2:07
130220020503000002131358,0002131358,96,Recycle,2/20/2013 2:06
130220020240000002131357,0002131357,96,Recycle,2/20/2013 2:04
130220020046000002131356,0002131356,96,Recycle,2/20/2013 2:02
130220015855000002131355,0002131355,96,Recycle,2/20/2013 2:00
130220015641000002131354,0002131354,96,Recycle,2/20/2013 1:58
130220015455000002131353,0002131353,96,Recycle,2/20/2013 1:56
130220015318000002131352,0002131352,96,Recycle,2/20/2013 1:54
130220015152000002131351,0002131351,96,Recycle,2/20/2013 1:52
130220014833000002131350,0002131350,96,Recycle,2/20/2013 1:49
130220014622000002131349,0002131349,96,Recycle,2/20/2013 1:47
130220014417000002131348,0002131348,96,Recycle,2/20/2013 1:45
130220014225000002131347,0002131347,96,Recycle,2/20/2013 1:43
130220014020000002131346,0002131346,96,Recycle,2/20/2013 1:41
130220013800000002131345,0002131345,96,Recycle,2/20/2013 1:39
130220013620000002131344,0002131344,96,Recycle,2/20/2013 1:37
130220013421000002131343,0002131343,96,Recycle,2/20/2013 1:35
130220013312000002131342,0002131342,96,Recycle,2/20/2013 1:34
130220012958000002131341,0002131341,96,Recycle,2/20/2013 1:30
130220012809000002131340,0002131340,96,Recycle,2/20/2013 1:29
130220012619000002131339,0002131339,96,Recycle,2/20/2013 1:27
130220012345000002131338,0002131338,96,Recycle,2/20/2013 1:25
130220012155000002131337,0002131337,96,Recycle,2/20/2013 1:23
130220011946000002131336,0002131336,96,Recycle,2/20/2013 1:21
130220011803000002131335,0002131335,96,Recycle,2/20/2013 1:19
130220011553000002131334,0002131334,96,Recycle,2/20/2013 1:18
130220011429000002131333,0002131333,96,Recycle,2/20/2013 1:15
130220011131000002131332,0002131332,96,Recycle,2/20/2013 1:12
130220010939000002131331,0002131331,96,Recycle,2/20/2013 1:11
130220010739000002131330,0002131330,96,Recycle,2/20/2013 1:09
130220010540000002131329,0002131329,96,Recycle,2/20/2013 1:07
130220010330000002131328,0002131328,96,Recycle,2/20/2013 1:04
130220010129000002131327,0002131327,96,Recycle,2/20/2013 1:03
130220005946000002131326,0002131326,96,Recycle,2/20/2013 1:01
130220005729000002131325,0002131325,96,Recycle,2/20/2013 0:58
130220005607000002131324,0002131324,96,Recycle,2/20/2013 0:57
130220005309000002131323,0002131323,96,Recycle,2/20/2013 0:53
130220005105000002131322,0002131322,96,Recycle,2/20/2013 0:52
130220004859000002131321,0002131321,96,Recycle,2/20/2013 0:50
130220004657000002131320,0002131320,96,Recycle,2/20/2013 0:48
130220004458000002131319,0002131319,96,Recycle,2/20/2013 0:46
130220004247000002131318,0002131318,96,Recycle,2/20/2013 0:44
130220004044000002131317,0002131317,96,Recycle,2/20/2013 0:42
130220003907000002131316,0002131316,96,Recycle,2/20/2013 0:40
130220003744000002131315,0002131315,96,Recycle,2/20/2013 0:38
130220003430000002131314,0002131314,96,Recycle,2/20/2013 0:34
130220003226000002131313,0002131313,96,Recycle,2/20/2013 0:33
130220003029000002131312,0002131312,96,Recycle,2/20/2013 0:31
130220002840000002131311,0002131311,96,Recycle,2/20/2013 0:30
130220002625000002131310,0002131310,96,Recycle,2/20/2013 0:27
130220002415000002131309,0002131309,96,Recycle,2/20/2013 0:26
130220002202000002131308,0002131308,96,Recycle,2/20/2013 0:23
130220002002000002131307,0002131307,96,Recycle,2/20/2013 0:21
130220001830000002131306,0002131306,96,Recycle,2/20/2013 0:19
130220001546000002131305,0002131305,96,Recycle,2/20/2013 0:16
130220001347000002131304,0002131304,96,Recycle,2/20/2013 0:15
130220001144000002131303,0002131303,96,Recycle,2/20/2013 0:13
130220000937000002131302,0002131302,96,Recycle,2/20/2013 0:10
130220000729000002131301,0002131301,96,Recycle,2/20/2013 0:08
130220000536000002131300,0002131300,96,Recycle,2/20/2013 0:07
130220000335000002131299,0002131299,96,Recycle,2/20/2013 0:04
130220000144000002131298,0002131298,96,Recycle,2/20/2013 0:03
130220000019000002131297,0002131297,96,Recycle,2/20/2013 0:01
130219235718000002131296,0002131296,96,Recycle,2/19/2013 23:57
130219235507000002131295,0002131295,96,Recycle,2/19/2013 23:56
130219235303000002131294,0002131294,96,Recycle,2/19/2013 23:54
130219235121000002131293,0002131293,96,Recycle,2/19/2013 23:52
130219234859000002131292,0002131292,96,Recycle,2/19/2013 23:50
130219234658000002131291,0002131291,96,Recycle,2/19/2013 23:48
130219234444000002131290,0002131290,96,Recycle,2/19/2013 23:46
130219234238000002131289,0002131289,96,Recycle,2/19/2013 23:43
130219234122000002131288,0002131288,96,Recycle,2/19/2013 23:42
130219233829000002131287,0002131287,96,Recycle,2/19/2013 23:38
130219233619000002131286,0002131286,96,Recycle,2/19/2013 23:37
130219233414000002131285,0002131285,96,Recycle,2/19/2013 23:35
130219233223000002131284,0002131284,96,Recycle,2/19/2013 23:34
130219233008000002131283,0002131283,96,Recycle,2/19/2013 23:31
130219232808000002131282,0002131282,96,Recycle,2/19/2013 23:29
130219232617000002131281,0002131281,96,Recycle,2/19/2013 23:27
130219232454000002131280,0002131280,96,Recycle,2/19/2013 23:26
130219232338000002131279,0002131279,96,Recycle,2/19/2013 23:24
130219231931000002131047,0002131047,96,Recycle,2/19/2013 23:19
130219231743000002131277,0002131277,96,Recycle,2/19/2013 23:19
130219231550000002131276,0002131276,96,Recycle,2/19/2013 23:17
130219231332000002131275,0002131275,96,Recycle,2/19/2013 23:15
130219231123000002131274,0002131274,96,Recycle,2/19/2013 23:12
130219230909000002131273,0002131273,96,Recycle,2/19/2013 23:10
130219230706000002131272,0002131272,96,Recycle,2/19/2013 23:08
130219230541000002131271,0002131271,96,Recycle,2/19/2013 23:07
130219230426000002131270,0002131270,96,Recycle,2/19/2013 23:05
130219230123000002131269,0002131269,96,Recycle,2/19/2013 23:01
130219225855000002131268,0002131268,96,Recycle,2/19/2013 23:00
130219225722000002131267,0002131267,96,Recycle,2/19/2013 22:58
130219225529000002131266,0002131266,96,Recycle,2/19/2013 22:56
130219225333000002131265,0002131265,96,Recycle,2/19/2013 22:54
130219225009000002131264,0002131264,96,Recycle,2/19/2013 22:51
130219224834000002131263,0002131263,96,Recycle,2/19/2013 22:49
130219224624000002131262,0002131262,96,Recycle,2/19/2013 22:47
130219224459000002131261,0002131261,96,Recycle,2/19/2013 22:45
130219224200000002131260,0002131260,96,Recycle,2/19/2013 22:42
130219223949000002131259,0002131259,96,Recycle,2/19/2013 22:41
130219223818000002131258,0002131258,96,Recycle,2/19/2013 22:39
130219223657000002131257,0002131257,96,Recycle,2/19/2013 22:38
130219223534000002131256,0002131256,96,Recycle,2/19/2013 22:36
130219223306000002131255,0002131255,96,Recycle,2/19/2013 22:34
130219222935000002131254,0002131254,96,Recycle,2/19/2013 22:31
130219222807000002131253,0002131253,96,Recycle,2/19/2013 22:29
130219222611000002131252,0002131252,96,Recycle,2/19/2013 22:27
130219222316000002131251,0002131251,96,Recycle,2/19/2013 22:23
130219222140000002131250,0002131250,96,Recycle,2/19/2013 22:22
130219221917000002131249,0002131249,96,Recycle,2/19/2013 22:20
